tablet_num	subject	relation_type	object	subject_tag	object_tag
P291377	dub-sar	dumu	ma-an-szum2	N	PN
P291378	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P291379	dub-sar	dumu	ur-{gesz}gigir	N	PN
P291380	dub-sar	dumu	ur-nigar{gar}	N	PN
P291381	dub-sar	dumu	lugal-uszur3	N	PN
P291382	dub-sar	dumu	ur-nigar{gar}	N	PN
P291383	dub-sar	dumu	ur-sa6-ga	N	PN
P291384	dub-sar	dumu	tir-gu	N	PN
P291534	la-a-mu	dumu	lugal-...	PN	PN
P291536	dub-sar	dumu	lugal-nig2-lagar-e	N	PN
P291538	dub-sar	dumu	lugal-uszur4	N	PN
P291539	dub-sar	dumu	lu2-{d}nin-gir2-su	N	PN
P291540	dub-sar	dumu	du11-ga	N	PN
P291541	ur-lugal	dumu	szesz-kal-la	PN	PN
P291542	lugal-ku3-ga-ni	dumu	al-la	PN	V
P291544	dub-sar	dumu	ur-e11-e	N	PN
P291545	engar	dumu	zar3	N	N
P291545	dub-sar	dumu	ur-gesz-sza3-ga	N	PN
P291546	dub-sar	dumu	lu2-ga	N	PN
P291547	dub-sar	dumu	bar-ra-an	N	PN
P291549	dub-sar	dumu	lugal-bad3	N	PN
P291550	dub-sar	dumu	lugal-uszur4	N	PN
P291551	dub-sar	dumu	ur-{d}isztaran	N	PN
P291552	in-sa6-sa6	dumu	bi2-du11-mu	PN	PN
P291553	dub-sar	dumu	lu2-ga	N	PN
P291555	dub-sar	dumu	da-da	N	PN
P291557	dub-sar	dumu	ur-e11-e	N	PN
P291558	dub-sar	dumu	ur-{d}...	N	PN
P291559	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P291560	dub-sar	dumu	lugal-nesag-e	N	PN
P291561	dub-sar	dumu	e2-gal-e-si	N	PN
P291562	dub-sar	dumu	nigar{gar}-ki-du10	N	PN
P291563	dub-sar	dumu	kal-la-mu	N	PN
P291564	lu2-{d}szara2	dumu	da-zi-gi4-na	PN	PN
P291564	dub-sar	dumu	a-kal-la	N	PN
P291575	ma-an-szum2	dumu	ur-nigar{gar}	PN	PN
P291580	dub-sar	dumu	ur-nigar{gar}	N	PN
P291581	dub-sar	dumu	ur-nigar{gar}	N	PN
P291583	dub-sar	dumu	da-da	N	PN
P291585	nigar{gar}-ki-du10	dumu	...-da	PN	PN
P291585	na-bi2-{d}suen	dumu	sa12-du5	PN	N
P291585	lu2-ku5	dumu	gur4-za-an	PN	PN
P291586	dub-sar	dumu	du11-ga	N	PN
P291588	dub-sar	dumu	lu2-{d}nin-gir2-su	N	PN
P291589	{d}szara2	dumu	ba-bi2-za	DN	PN
P291591	dub-sar	dumu	ur-{d}isztaran	N	PN
P291594	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P291598	dub-sar	dumu	lugal-e2-mah-e	N	PN
P291599	niga	dumu	lugal-sa6-ga	V	PN
P291600	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P291602	dub-sar	dumu	szesz-kal-la	N	PN
P291603	dub-sar	dumu	ur-nigar{gar}	N	PN
P291605	dub-sar	dumu	du10-ga	N	V
P291610	dub-sar	dumu	lu5-lu5-ni	N	PN
P291611	dub-sar	dumu	en-u2-a	N	PN
P291612	dub-sar	dumu	lugal-sa6-ga	N	PN
P291613	dub-sar	dumu	ur-sa6-ga	N	PN
P291614	dub-sar	dumu	ur-nigar{gar}	N	PN
P291615	dub-sar	dumu	ur-nigar{gar}	N	PN
P291618	dub-sar	dumu	da-a-gi4	N	PN
P291619	dub-sar	dumu	lugal-sa6-ga	N	PN
P291621	ad-da	dumu	ur-{gesz}gigir	PN	PN
P291623	dub-sar	dumu	ur-nigar{gar}	N	PN
P291624	dub-sar	dumu	a2-an-du-ru	N	PN
P291626	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P291627	dub-sar	dumu	ur-{d}isztaran	N	PN
P291631	dub-sar	dumu	lugal-{gesz}kiri6	N	PN
P291632	dub-sar	dumu	lugal-e2-mah-e	N	PN
P291634	lugal-ku3-ga-ni	dumu	ur-mes	PN	PN
P291635	dub-sar	dumu	lugal-uszur3	N	PN
P291636	dub-sar	dumu	szesz-kal-la	N	PN
P291637	zi3-da	dumu	a2-zi-da	N	PN
P291639	dub-sar	dumu	ur-e11-e	N	PN
P291640	lu2-he2-gal2	dumu	ur-{gesz}gigir	PN	PN
P291642	dub-sar	dumu	ur-nigar{gar}	N	PN
P291643	dub-sar	dumu	da-a-gi4	N	PN
P291644	a-kal-la	dumu	lu2-bulug3-ga2	PN	PN
P291646	dub-sar	dumu	na-silim	N	PN
P291648	dub-sar	dumu	a-a-kal-la	N	PN
P291649	dub-sar	dumu	mes-e2	N	PN
P291650	dub-sar	dumu	lugal-e2-mah-e	N	PN
P291651	dub-sar	dumu	ur-e11-e	N	PN
P291652	dub-sar	dumu	ur-nigar{gar}	N	PN
P291653	dub-sar	dumu	szesz-kal-la	N	PN
P291657	ARAD2	dumu	u2-rum	N	PN
P291658	dub-sar	dumu	da-da-ga	N	PN
P291659	dub-sar	dumu	he2-ma-du	N	PN
P291661	dub-sar	dumu	ur-nigar{gar}	N	PN
P291663	dub-sar	dumu	du11-ga	N	PN
P291664	dub-sar	dumu	e2-ki	N	PN
P291668	dub-sar	dumu	lugal-ti-da	N	PN
P291671	lugal-a2-zi-da	dumu	inim-{d}szara2	PN	PN
P291675	ur-{gesz}gigir	dumu	bar-ra-an	PN	PN
P291677	dub-sar	dumu	szesz-kal-la	N	PN
P291678	ga-ti-e	dumu	ur-{d}suen	PN	PN
P291679	dub-sar	dumu	szesz-kal-la	N	PN
P291680	dub-sar	dumu	ur-nigar{gar}	N	PN
P291682	dub-sar	dumu	la-a-sa6	N	PN
P291683	dub-sar	dumu	ur-e11-e	N	PN
P291685	dub-sar	dumu	ur-nigar{gar}	N	PN
P291687	dub-sar	dumu	lugal-he2-gal2	N	PN
P291688	dub-sar	dumu	a2-zi-da	N	PN
P291689	dub-sar	dumu	ma-an-szum2	N	PN
P291690	dub-sar	dumu	ur-gesz-sza3-ga	N	PN
P291691	lugal-a2-zi-da	dumu	da-da	PN	PN
P291691	dub-sar	dumu	szesz-kal-la	N	PN
P291693	dub-sar	dumu	ma-an-szum2	N	PN
P291694	dub-sar	dumu	lugal-ma2-gur8-re	N	PN
P291695	dub-sar	dumu	{d}nanna-i3-zu	N	PN
P291696	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P291697	dub-sar	dumu	lugal-e2-mah-e	N	PN
P291698	dub-sar	dumu	lugal-e2-mah-e	N	PN
P291700	dub-sar	dumu	ur-nigar{gar}	N	PN
P291702	lu2-{d}nin-ur4-ra	dumu	dingir-KA-na	PN	PN
P291702	{d}szara2-a-mu	dumu	{d}szara2-szesz	PN	PN
P291703	dub-sar	dumu	ur-{d}szara2	N	PN
P291704	gur4-za-an	dumu	al-la	PN	V
P291706	dub-sar	dumu	na-silim	N	PN
P291707	dub-sar	dumu	a-kal-la	N	PN
P291712	lugal-si-NE-e	dumu	giri3-ni-ka	PN	PN
P291717	dub-sar	dumu	ur-nigar{gar}	N	PN
P291719	ur-si4-si4	dumu	ur-zu	PN	PN
P291719	a-gal-zi	dumu	lugal-{gesz}kiri6	PN	PN
P291720	lugal-si-NE-e	dumu	giri3-ni	PN	N
P291722	dub-sar	dumu	ugu2-du6	N	PN
P291733	dub-sar	dumu	lugal-en-nun	N	PN
P291746	lu2-bala-saga	dumu	sza-ad-da-ti	PN	PN
P291754	dub-sar	dumu	ur-{d}isztaran	N	PN
P291755	dub-sar	dumu	lugal-e2-mah-e	N	PN
P291756	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P291757	dub-sar	dumu	ur-dingir-ra	N	PN
P291758	dub-sar	dumu	ur-nigar{gar}	N	PN
P291760	dub-sar	dumu	a2-zi-da	N	PN
P291764	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P291798	dub-sar	dumu	lugal-e2-mah-e	N	PN
P291800	ur-mes	dumu	la-na	PN	PN
P291801	dub-sar	dumu	ur-{d}isztaran	N	PN
P291802	gi	dumu	a-ri-me-me	N	PN
P291802	gi	dumu	ni-da-du	N	PN
P291802	gi	dumu	szu-sza-num2	N	PN
P291802	dub-sar	dumu	lugal-uszur3	N	PN
P291805	dub-sar	dumu	lu2-kukku2	N	PN
P291806	ab-ba-gi-na	dumu	na-ga-lu5	PN	PN
P291807	dub-sar	dumu	ur-e11-e	N	PN
P291811	dub-sar	dumu	ur-nigar	N	PN
P291824	dub-sar	dumu	lugal-e2-mah-e	N	PN
P291825	dub-sar	dumu	dingir-ra	N	PN
P291827	dub-sar	dumu	ur-sa6-ga	N	PN
P291830	sza3-ku3-ge	dumu	he2-e-sa6-ge	PN	PN
P291831	dub-sar	dumu	szesz-kal-la	N	PN
P291833	ur-e2-nun-na	dumu	na-silim	PN	PN
P291836	dub-sar	dumu	ur-e2-nun-na	N	PN
P291855	dub-sar	dumu	la-a-sa6	N	PN
P291857	dub-sar	dumu	ur-nigar{gar}	N	PN
P291859	dub-sar	dumu	lugal-bad3	N	PN
P291863	dub-sar	dumu	du10-ga	N	V
P291865	na-ba-sa6	dumu	he2-sa6	PN	PN
P291866	dub-sar	dumu	ur-nigar{gar}	N	PN
P291869	dub-sar	dumu	ba-sa6	N	PN
P291872	dub-sar	dumu	ur-{gesz}gigir	N	PN
P291873	dub-sar	dumu	ugu2-du6	N	PN
P291877	dub-sar	dumu	la-a-sa6	N	PN
P291880	dub-sar	dumu	ur-nigar{gar}	N	PN
P291881	dub-sar	dumu	ur-nigar{gar}	N	PN
P291883	lu2-dingir-ra	dumu	he2-ma-du	PN	PN
P291883	dub-sar	dumu	he2-ma-du	N	PN
P291884	nu-banda3-gu4	dumu	giri3-ni	N	N
P291885	dub-sar	dumu	ur-nigar{gar}	N	PN
P291886	dub-sar	dumu	lu2-ga	N	PN
P291887	dub-sar	dumu	ur-{d}szara2	N	PN
P291889	dub-sar	dumu	da-a-gi4	N	PN
P291890	dub-sar	dumu	ur-{d}szara2	N	PN
P291892	dub-sar	dumu	gu2-u3-dab	N	PN
P291892	dub-sar	dumu	na-silim	N	PN
P291893	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P291894	dub-sar	dumu	ugu2-du6	N	PN
P291895	u3-ma-ni	dumu	lugal-inim-...	PN	PN
P291899	lu2-dingir-ra	dumu	a2-an-du-ru-ta	PN	PN
P291899	ha-lu5-lu5	dumu	du10-ga	PN	V
P291905	ur-{d}ba-ba6	dumu	ur-li	PN	PN
P291907	dub-sar	dumu	ur-{d}ha-ia3	N	PN
P291909	dub-sar	dumu	ma-an-szum2	N	PN
P291910	dub-sar	dumu	lugal-gaba	N	N
P291911	dub-sar	dumu	ur-nigar{gar}	N	PN
P291912	a-kal-la	dumu	da-a	PN	PN
P291913	dub-sar	dumu	bar-ra-an	N	PN
P291914	dub-sar	dumu	lugal-ba-ta-e3	N	PN
P291915	dub-sar	dumu	ur-nigar{gar}	N	PN
P291918	dub-sar	dumu	dingir-ra	N	PN
P291921	dub-sar	dumu	nam-ha-ni	N	N
P291922	ur-{gesz}gigir	dumu	bar-ra-an-ke4	PN	PN
P291923	dub-sar	dumu	ur-nigar{gar}	N	PN
P291924	dub-sar	dumu	ur-nigar{gar}	N	PN
P291925	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P291926	dub-sar	dumu	ur-{d}li9-si4-na	N	PN
P291928	dub-sar	dumu	lu2-{d}nin-gir2-su	N	PN
P291929	dub-sar	dumu	ur-{d}nin-su	N	PN
P291982	dub-sar	dumu	ur-e11-e	N	PN
P291983	a-hu-a	dumu	nin-ki-sur-ra	PN	PN
P291984	dub-sar	dumu	du10-ga	N	V
P291987	ur-{d}a-szar2	dumu	lugal-iti-da	PN	PN
P291987	ur-{d}a-szar2	dumu	lugal-iti-da	PN	PN
P291990	dub-sar	dumu	ur-nigar{gar}	N	PN
P291993	{d}szara2-kam	dumu	na-u2-a	PN	PN
P291999	dub-sar	dumu	ur-nigar{gar}	N	PN
P292001	dub-sar	dumu	lugal-ti-da	N	PN
P292002	dub-sar	dumu	ur-nigar{gar}	N	PN
P292004	dub-sar	dumu	ur-nigar{gar}	N	PN
P292005	dub-sar	dumu	a2-an-du-ru	N	PN
P292006	dub-sar	dumu	lugal-gu3-de2	N	PN
P292008	dub-sar	dumu	lu2-banda3{da}	N	PN
P292045	sza3-ki-bi	dumu	lugal-iti-da	PN	PN
P292047	dub-sar	dumu	ur-e11-e	N	PN
P292048	dub-sar	dumu	ur-{d}isztaran	N	PN
P292050	sze-er-ha-an	dumu	lu2-...	PN	PN
P292052	dub-sar	dumu	da-du-mu	N	PN
P292053	dub-sar	dumu	a-kal-la	N	PN
P292060	ki	dam	sal{al}-mah-ta	N	V
P292063	dub-sar	dumu	lu2-{d}nin-szubur	N	PN
P292064	ur-mes	dumu	la-na	PN	PN
P292067	nu-banda3-gu4	dumu	giri3-ni	N	N
P292068	{d}szara2-kam	dumu	gu-u2-gu-a	PN	PN
P292068	dub-sar	dumu	ur-nigar{gar}	N	PN
P292069	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P292070	dub-sar	dumu	lugal-nesag-e	N	PN
P292071	{d}szara2	dumu	lugal-sa6-ga	DN	PN
P292073	lugal-ku3-zu	dumu	lugal-nig2-lagar-e	PN	PN
P292074	dub-sar	dumu	ma-ma	N	PN
P292077	ba-sa6-ga	dumu	giri3-ni	PN	N
P292080	dub-sar	dumu	na-silim	N	PN
P292084	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P292085	dub-sar	dumu	ur-nigar{gar}	N	PN
P292087	dub-sar	dumu	ur-{gesz}gigir	N	PN
P292090	dub-sar	dumu	ur-e11-e	N	PN
P292092	dub-sar	dumu	lugal-nesag-e	N	PN
P292093	dub-sar	dumu	a-a-kal-la	N	PN
P292094	dub-sar	dumu	ur-e11-e	N	PN
P292095	al-lu-mu	dumu	ur-...	PN	PN
P292097	zabala3{ki}	dumu	lugal-ti-da	SN	PN
P292098	dub-sar	dumu	ur-nigar{gar}	N	PN
P292103	dub-sar	dumu	ur-e11-e	N	PN
P292104	{d}szara2	dumu	u4-da-da	DN	PN
P292105	na-ba-sa6	dumu	he2-sa6	PN	PN
P292106	dub-sar	dumu	da-da	N	PN
P292149	dub-sar	dumu	lu2-{d}nin-szubur	N	PN
P292151	dub-sar	dumu	ur-nigar{gar}	N	PN
P292152	ur2-ra-ni	dumu	lugal-ma2-gur8-re	N	PN
P292155	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P292156	ur-mes	dumu	la-na	PN	PN
P292157	dub-sar	dumu	ur-{d}en-lil2-la2	N	PN
P292159	dub-sar	dumu	ur-ge6-par4	N	PN
P292160	dub-sar	dumu	lu2-{d}nin-gir2-su	N	PN
P292161	dub-sar	dumu	i-di3-er3-ra	N	PN
P292162	dub-sar	dumu	ur-e11-e	N	PN
P292163	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P292164	dub-sar	dumu	ur-e11-e	N	PN
P292165	dub-sar	dumu	szesz-kal-la	N	PN
P292166	dub-sar	dumu	lugal-gu3-de2	N	PN
P292167	dub-sar	dumu	da-da	N	PN
P292168	dub-sar	dumu	ur-e11-e	N	PN
P292169	dub-sar	dumu	da-a-gi4	N	PN
P292170	e2-duru5	nin	gub-ba	N	V
P292170	dub-sar	dumu	da-a-gi4	N	PN
P292171	dub-sar	dumu	ur-e11-e	N	PN
P292172	dub-sar	dumu	ur-nigar{gar}	N	PN
P292173	dub-sar	dumu	lugal-sa6-ga	N	PN
P292174	dub-sar	dumu	ur-nigar{gar}	N	PN
P292175	dub-sar	dumu	da-a-gi4	N	PN
P292176	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P292177	dub-sar	dumu	da-da	N	PN
P292178	ha-ba-lu5-ge2	dumu	a-ri2-bi	PN	PN
P292178	ama-ni	dumu	x-ra	PN	DN
P292179	dub-sar	dumu	lugal-e2-mah-e	N	PN
P292180	dub-sar	dumu	ur-nigar{gar}	N	PN
P292181	dub-sar	dumu	szesz-kal-la	N	PN
P292307	geme2	dumu	siki-ba	N	V
P292309	gu-na	dumu	sza3-ku-lum-ma	PN	PN
P292309	sza3-ga-du3	dam	a-ab-ba-mu	PN	PN
P292311	szesz-kal-la	dumu	tir-gu	PN	PN
P292317	dub-sar	dumu	ur-nigar{gar}	N	PN
P292319	inim-ma-ni	dumu	ur-mes	N	PN
P292323	dub-sar	dumu	ukken-ne2	N	PN
P292324	dub-sar	dumu	du10-ga	N	V
P292326	szesz-kal-la	dumu	lugal-ma2-gur8-re-ta	PN	PN
P292328	dub-sar	dumu	lugal-sa6-ga	N	PN
P292329	dub-sar	dumu	lugal-sa6-ga	N	PN
P292333	dub-sar	dumu	lugal-uszur3	N	PN
P292337	szesz-kal-la	dumu	lugal-ma2-gur8-re	PN	PN
P292343	mu	dumu	lugal	N	N
P292344	dub-sar	dumu	ur-e11-e	N	PN
P292350	dub-sar	dumu	ma-ma	N	PN
P292354	lugal	dumu	a-ba-dingir-mu-gin7	N	PN
P292355	lu2-{d}szara2	dumu	al-la	PN	V
P292356	dub-sar	dumu	ur-e11-e	N	PN
P292369	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P292370	nam-ha-ni	dumu	ur-nigar{gar}	N	PN
P292372	2(disz)	dumu	ugula	NU	N
P292376	u3-ma-ni	dumu	ur-{d}iszkur	PN	PN
P292378	dub-sar	dumu	lu2-{d}nin-szubur	N	PN
P292383	dub-sar	dumu	bar-ra-an	N	PN
P292384	dub-sar	dumu	la-a-sa6	N	PN
P292390	{d}szara2	dumu	lugal-sa6-ga	DN	PN
P292391	dub-sar	dumu	he2-ma-du	N	PN
P292392	ur-dun	dumu	mu-mu	PN	V
P292393	1(disz)	dumu	ama-mu-un-ni-tu	NU	PN
P292394	dub-sar	dumu	lugal-he2-gal2	N	PN
P292398	dub-sar	dumu	lugal-{gesz}kiri6	N	PN
P292399	szesz-kal-la	dumu	da-da	PN	PN
P292399	dub-sar	dumu	da-da	N	PN
P292403	dub-sar	dumu	lu2-{d}nin-gir2-su	N	PN
P292404	dub-sar	dumu	tir-gu	N	PN
P292405	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P292406	dub-sar	dumu	lugal-sa6-ga	N	PN
P292407	dub-sar	dumu	he2-ma-du	N	PN
P292409	dub-sar	dumu	ur-nigar{gar}	N	PN
P292410	dub-sar	dumu	a-a-kal-la	N	PN
P292411	dub-sar	dumu	da-da-ga	N	PN
P292412	dub-sar	dumu	lugal-e2-mah-e	N	PN
P292413	dub-sar	dumu	ur-{d}szara2	N	PN
P292415	dub-sar	dumu	lugal-sa6-ga	N	PN
P292418	dub-sar	dumu	ur-nigar{gar}	N	PN
P292419	dub-sar	dumu	lugal-nesag-e	N	PN
P292422	dub-sar	dumu	a-a-kal-la	N	PN
P292425	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P292432	ur-{d}suen	dumu	ur-{gesz}gigir	PN	PN
P292434	{d}szara2-a2-zi-da	dumu	ur-{d}sze-il2-la	PN	PN
P292434	ur-sukkal	dumu	umbin-ku5	PN	PN
P292436	dub-sar	dumu	ur-e11-e	N	PN
P292437	dub-sar	dumu	da-da	N	PN
P292439	dub-sar	dumu	a-an-na-mu	N	PN
P292449	dub-sar	dumu	ur-nigar{gar}	N	PN
P292450	{d}szu-{d}suen	dumu	ur-gu2-de3-na	RN	PN
P292451	dub-sar	dumu	ur-gesz-sza3-ga	N	PN
P292452	dub-sar	dumu	sza3-ku3-ge	N	PN
P292453	ab-ba-sa6-ga	dumu	da-du-mu	PN	PN
P292454	dub-sar	dumu	ur-nigar{gar}	N	PN
P292456	dub-sar	dumu	ma-an-szum2	N	PN
P292457	dub-sar	dumu	lu2-sa6-ga	N	PN
P292459	dub-sar	dumu	du10-ga	N	V
P292466	dub-sar	dumu	bar-ra-an	N	PN
P292468	dub-sar	dumu	ur-{gesz}gigir	N	PN
P292470	dub-sar	dumu	ur-e2-nun-na	N	PN
P292472	dub-sar	dumu	lugal-nig2-lagar-e	N	PN
P292473	dub-sar	dumu	ur-{gesz}gigir	N	PN
P292474	dub-sar	dumu	lu2-{d}szara2	N	PN
P292476	dub-sar	dumu	ur-{d}isztaran	N	PN
P292477	dub-sar	dumu	i-di3-er3-ra	N	PN
P292479	dub-sar	dumu	ur-ab-zu	N	PN
P292480	dub-sar	dumu	a2-an-du-ru	N	PN
P292481	dub-sar	dumu	ur-e11-e	N	PN
P292484	dub-sar	dumu	ur-nigar{gar}	N	PN
P292485	dub-sar	dumu	ur-e11-e	N	PN
P292486	dub-sar	dumu	ma-an-szum2	N	PN
P292487	ur-mes	dumu	na-ba-lu5	PN	PN
P292489	ur-mes	dumu	na-ba-lu5	PN	PN
P292490	dub-sar	dumu	lugal-bad3	N	PN
P292491	na-ba-sa6	dumu	he2-sa6	PN	PN
P292492	dub-sar	dumu	ur-{d}szara2	N	PN
P292499	{gesz}guzza-ni	dumu	ur-nigar	N	PN
P292499	lu-lu	dumu	giri3-...	PN	PN
P292499	e2-sag-il2-la	dumu	ur-ama-na	PN	PN
P292509	a-tu	dumu	lugal-saga	PN	PN
P292520	dub-sar	dumu	{d}lamma-mu	N	PN
P292521	dub-sar	dumu	a-asz-an-ne2	N	PN
P292522	lugal-a2-zi-da	dumu	lugal-ku3-ga-ni	PN	PN
P292525	dub-sar	dumu	lugal-nig2-lagar-e	N	PN
P292526	ur-{gesz}gigir	dumu	lugal-lu2-ni	PN	PN
P292527	nig2-i3-de2-a	dam	szesz-kal-la	N	PN
P292527	nig2-i3-de2-a	e2-gi4-a	1(disz)	N	NU
P292528	dub-sar	dumu	lugal-uszur3	N	PN
P292530	ur-gu2-edin-na	dumu	lu2-si4	PN	PN
P292530	dub-sar	dumu	lugal-uszur3	N	PN
P292531	ensi2-ka	dumu	a-zi-da	N	PN
P292533	dub-sar	dumu	szesz-kal-la	N	PN
P292534	dub-sar	dumu	lugal-gaba	N	N
P292536	tu{muszen}-tur	dumu	lu2-igi	PN	N
P292536	ur-{d}szul-pa-e3	dumu	dux(GIN2)-la2	PN	PN
P292536	dub-sar	dumu	dux(GIN2)-la2	N	PN
P292537	dub-sar	dumu	lugal-ma2-gur8-re	N	PN
P292538	dub-sar	dumu	ur-ku3	N	PN
P292539	dub-sar	dumu	ur-sa6-ga	N	PN
P292541	dub-sar	dumu	...	N	PN
P292542	dub-sar	dumu	dingir-ra	N	PN
P292543	dub-sar	dumu	ur-nigar{gar}	N	PN
P292544	dub-sar	dumu	da-da	N	PN
P292545	dub-sar	dumu	ma-an-szum2	N	PN
P292546	dub-sar	dumu	ugu2-du6	N	PN
P292547	ur-{d}ur3-bar-tab	dumu	lugal-a2-zi-da	PN	PN
P292548	dub-sar	dumu	ugu2-du6	N	PN
P292549	dub-sar	dumu	lugal-sa6-ga	N	PN
P292550	dub-sar	dumu	ur-e11-e	N	PN
P292551	dub-sar	dumu	la-a-sa6	N	PN
P292552	dub-sar	dumu	ur-nigar{gar}	N	PN
P292554	dub-sar	dumu	lu2-sa6-ga	N	PN
P292555	dub-sar	dumu	lugal-uszur3	N	PN
P292557	dub-sar	dumu	ur-{d}...	N	PN
P292558	dub-sar	dumu	lugal-ma2-gur8-re	N	PN
P292559	dub-sar	dumu	ur-e2-an-na	N	PN
P292561	dub-sar	dumu	{d}szara2-ga2-la2	N	PN
P292562	inim-{d}szara2	dumu	ur-nigar{gar}	PN	PN
P292563	dub-sar	dumu	lu2-{d}szara2	N	PN
P292564	dub-sar	dumu	ur-sa6-ga	N	PN
P292566	dub-sar	dumu	ur-{d}...	N	PN
P292567	ur-{gesz}gigir	dumu	...	PN	PN
P292570	dub-sar	dumu	da-da	N	PN
P292571	lugal-ti-da	dumu	usz-mu-ke4	PN	PN
P292573	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P292574	dub-sar	dumu	ur-mes	N	PN
P292577	dub-sar	dumu	ur-nigar{gar}	N	PN
P292578	dub-sar	dumu	ur-{d}isztaran	N	PN
P292580	dub-sar	dumu	da-a-gi4	N	PN
P292582	dub-sar	dumu	...	N	PN
P292583	al-la-sze3	ama	tu-da-ni	PN	N
P292583	gal-sze3	ama	tu-da-ni	V	N
P292584	dub-sar	dumu	ur-e11-e	N	PN
P292585	dub-sar	dumu	ur-ge6-par4	N	PN
P292647	dub-sar	dumu	ur-{d}isztaran	N	PN
P292648	dub-sar	dumu	a-kal-la	N	PN
P292649	szesz-kal-la	dumu	lugal-ezem	PN	PN
P292650	dub-sar	dumu	lu2-banda3{da}	N	PN
P292651	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P292652	dub-sar	dumu	ur-{gesz}gigir	N	PN
P292654	a-kal-la	dumu	lu2-bulug3-ga2	PN	PN
P292655	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P293006	ur-{d}szul-pa-e3	dumu	a-bu-du10	PN	PN
P293351	szu-esz18-dar	dumu	e2-a-ra-bi2	PN	PN
P293431	ur4-sza3-ta-lu2	dumu	ur-szu-ku3-ga	PN	PN
P293435	dub-sar	dumu	lugal-nesag-e	N	PN
P293477	i3-gesz	dam	hu-li2-bar	N	PN
P293578	dub-sar	dumu	ba-zi	N	V
P293609	a-bi2-si2-im-ti	nin	unu{ki}-ta	PN	SN
P293795	ur-{d}dumu-zi-da	dumu	ma-an-gig-ta	PN	PN
P293799	lugal-amar-ku3	dumu	lugal-bad3-me	PN	PN
P293799	lu2-nimgir	dumu	lugal-szesz	PN	PN
P293800	igi-kar2	dumu	lugal-e2-mah-e	N	PN
P293802	bala-a	dumu	gudu4	N	N
P293829	dub-sar	dumu	lugal-{gesz}kiri6	N	PN
P294851	kin-gi4-a	dumu	ar-wi-lu-ug-bi	N	N
P295467	szu-tur-al	dumu	nu-banda3	PN	N
P295467	mu	dumu	dab5-ba-sze3	N	V
P295468	aga3-us2	dumu	uri5{ki}-me	N	SN
P297077	na-bi2-{d}en-lil2	dumu	lugal	PN	N
P297264	dub-sar	dumu	ur-e11-e	N	PN
P297268	dub-sar	dumu	da-da	N	PN
P298031	dub-sar	dumu	ur-e11-e	N	PN
P298049	dub-sar	dumu	lugal-e2-mah-e	N	PN
P298054	dub-sar	dumu	lugal-e2-mah-e	N	PN
P298115	dub-sar	dumu	lugal-ku3-ga-ni	N	PN
P298156	dub-sar	dumu	ur-nigar{gar}	N	PN
P298528	i-di3-dingir	dumu	...	PN	PN
P298742	nu-ur2-i3-li2	dumu	e-la-nu-id	PN	PN
P299123	ga-ri-dingir	dumu	dingir-ba-ni	PN	PN
P299123	i3-li2-sukkal	dumu	szu-{d}...	PN	PN
P301034	szu-esz18-dar	dumu	zu-zu	PN	PN
P301114	dub-sar	dumu	|PU3.SZA|-i3-li2	N	PN
P301117	dub-sar	dumu	esz18-dar-nu-id	N	PN
P301511	dub-sar	dumu	ur-me-me	N	PN
P301634	ku3-sa6-ga	dumu	lu2-ga-a	PN	PN
P301805	dub-sar	dumu	ba-ni-li2	N	PN
P302411	ur4-sza3-ta-lu	dumu	ur-szu-ku3-ga	PN	PN
P303345	dub-sar	dumu	ur-{d}ha-ia3	N	PN
P303359	dub-sar	dumu	a-bi2-a	N	PN
P303362	|PU3.SZA|-ma-ma	dumu	la-ma-...	PN	PN
P303363	NULL	nin	mu-kux(DU)-ka	NULL	N
P303363	{d}en-lil2-mas-su2	dumu	...	PN	PN
P303365	dingir-dan	dumu	...	PN	PN
P303366	muhaldim	dumu	nam-ha-ni	N	N
P303367	dub-sar	dumu	lu2-banda3{da}	N	PN
P303396	dub-sar	dumu	ur-nigar{gar}	N	PN
P303398	dub-sar	dumu	da-da	N	PN
P303399	dub-sar	dumu	lugal-uszur3	N	PN
